paper,paper_doi,fid,iid,lat,long,pop,sub_pop,continent,country,state,dataset_N_HO_SNPs,geno_rate_at_HO_SNPs,dataset_N_genochip_SNPs,geno_rate_at_genochip_SNPs,needs_imputation_for_IBD,imputation_params,phasing_params,comments
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Uzbek-West,UZB-306,41.55,60.63,Central Asian and Siberian populations,Uzbek-West,Asia,Uzbekistan,Khorezm,554998,0.98843,50542,0.995093,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: UZB-306
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Uzbek-West,UZB-307,41.55,60.63,Central Asian and Siberian populations,Uzbek-West,Asia,Uzbekistan,Khorezm,554998,0.98977,50542,0.9963,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: UZB-307
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Uzbek-West,UZB-308,41.55,60.63,Central Asian and Siberian populations,Uzbek-West,Asia,Uzbekistan,Khorezm,554998,0.98965,50542,0.996043,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: UZB-308
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Adygei,YY-2,44.89,39.24,Turkish-Caucasus populations,Adygei,Europe,Russia,"Adyghei Republic, Takhtamukayski district",554998,0.98941,50542,0.995825,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: YY-2
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Adygei,YY-18,44.89,39.24,Turkish-Caucasus populations,Adygei,Europe,Russia,"Adyghei Republic, Takhtamukayski district",554998,0.98987,50542,0.996241,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: YY-18
JeongNatureEcologyEvolution2019,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Adygei,YY-36,44.89,39.24,Turkish-Caucasus populations,Adygei,Europe,Russia,"Adyghei Republic, Takhtamukayski district",554998,0.98976,50542,0.996181,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: YY-36
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00001,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.997892,50542,0.998002,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00001
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00003,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.997993,50542,0.997646,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00003
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00005,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998948,50542,0.998833,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00005
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00007,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.997047,50542,0.996973,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00007
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00011,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.996951,50542,0.996439,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00011
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00015,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998578,50542,0.998714,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00015
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00017,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998739,50542,0.998635,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00017
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00019,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998692,50542,0.998417,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00019
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00021,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.99825,50542,0.998358,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00021
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00023,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998703,50542,0.998773,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00023
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00025,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998888,50542,0.9992086,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00025
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00027,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998088,50542,0.997883,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00027
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00031,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998935,50542,0.998912,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00031
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00033,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.9990577,50542,0.9990305,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00033
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00035,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.9990306,50542,0.9990503,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00035
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00037,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.997948,50542,0.997923,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00037
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00039,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998535,50542,0.998872,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00039
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00043,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.998018,50542,0.998002,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00043
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00045,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.990353,50542,0.98971,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00045
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00047,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.9990793,50542,0.9991294,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00047
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Brahui,HGDP00049,30.49871492,66.5,South Asians,Brahui,Asia,Pakistan,..,554998,0.997935,50542,0.997665,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00049
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00052,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.997409,50542,0.997507,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00052
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00054,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998748,50542,0.998674,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00054
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00056,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998032,50542,0.998219,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00056
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00058,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.99871,50542,0.998991,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00058
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00062,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.99805,50542,0.998358,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00062
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00064,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.996065,50542,0.996043,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00064
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00066,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998595,50542,0.9990107,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00066
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00068,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.99278,50542,0.992422,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00068
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00072,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.99247,50542,0.991908,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00072
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00074,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998333,50542,0.998318,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00074
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00078,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.994616,50542,0.99442,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00078
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00080,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998126,50542,0.998219,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00080
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00082,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.996108,50542,0.996617,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00082
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00086,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998259,50542,0.998496,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00086
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00088,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.98256,50542,0.98289,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00088
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00090,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.991685,50542,0.992086,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00090
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00092,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998423,50542,0.998259,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00092
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00094,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998265,50542,0.998496,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00094
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00096,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.998272,50542,0.99814,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00096
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Baloch,HGDP00098,30.49871492,66.5,South Asians,Baloch,Asia,Pakistan,..,554998,0.995957,50542,0.996379,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00098
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00099,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.998515,50542,0.998833,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00099
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00103,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.994477,50542,0.994915,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00103
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00106,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.99609,50542,0.995964,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00106
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00109,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.99547,50542,0.995291,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00109
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00115,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.997504,50542,0.997448,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00115
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00118,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.997768,50542,0.997527,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00118
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00120,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.994299,50542,0.993609,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00120
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00122,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.996097,50542,0.996379,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00122
PattersonGenetics2012,https://reich.hms.harvard.edu/allen-ancient-dna-resource-aadr-downloadable-genotypes-present-day-and-ancient-dna-data,Hazara,HGDP00124,33.49855601,70.0,Central Asian and Siberian populations,Hazara,Asia,Pakistan,..,554998,0.996672,50542,0.996953,False,,Phased by BEAGLE 5.2 using 1KG phase3 reference panel,M; 'Version ID' at AADR v50.0: HGDP00124
